ds,yhat,yhat_lower,yhat_upper
2025-05-06,111.87074522586053,53.681819928796415,169.80987275084783
2025-05-07,103.14767771195379,39.09773506124911,163.31376376289137
2025-05-08,107.23177414880897,49.312757536442405,164.01547320232845
2025-05-09,121.76402779267762,60.65045074858453,175.8951157852252
2025-05-12,127.81237398906806,69.6328102177513,185.67966443012872
2025-05-13,109.97922729007163,50.0984318959801,166.09717798466008
2025-05-14,101.81601273619432,43.05363023274347,160.97002663114182
2025-05-15,122.8274162130416,65.42006527904097,180.55249182328177
2025-05-16,120.43236281686957,62.911911851226556,178.47491544890826
2025-05-19,127.04056197319511,71.92678949365032,185.73692690876825
2025-05-20,109.20741527442853,48.51840694295734,166.12125091045368
2025-05-21,99.92449480045848,38.949260540838395,155.0548632969348
2025-05-22,121.49575123735113,66.9868794095058,183.9437583914476
