date,heure,nb_demandes,kWh,kWh_heure
2024-11-08,18,1,149.86666666666667,2.8276729559748426
2024-11-08,19,5,149.86666666666667,14.138364779874216
2024-11-08,20,5,149.86666666666667,14.138364779874216
2024-11-08,21,2,149.86666666666667,5.655345911949685
2024-11-09,7,2,149.86666666666667,5.352380952380952
2024-11-09,8,1,149.86666666666667,2.676190476190476
2024-11-09,9,6,149.86666666666667,16.057142857142857
2024-11-09,10,6,149.86666666666667,16.057142857142857
2024-11-09,11,7,149.86666666666667,18.733333333333334
2024-11-09,12,6,149.86666666666667,16.057142857142857
2024-11-09,13,6,149.86666666666667,16.057142857142857
2024-11-09,14,4,149.86666666666667,10.704761904761904
2024-11-09,15,5,149.86666666666667,13.380952380952381
2024-11-09,16,8,149.86666666666667,21.409523809523808
2024-11-09,17,3,149.86666666666667,8.028571428571428
2024-11-09,18,2,149.86666666666667,5.352380952380952
2024-11-10,9,1,149.86666666666667,3.3303703703703706
2024-11-10,10,7,149.86666666666667,23.312592592592594
2024-11-10,11,5,149.86666666666667,16.651851851851852
2024-11-10,12,3,149.86666666666667,9.991111111111111
2024-11-10,13,9,149.86666666666667,29.973333333333336
2024-11-10,14,4,149.86666666666667,13.321481481481483
2024-11-10,15,3,149.86666666666667,9.991111111111111
2024-11-10,16,5,149.86666666666667,16.651851851851852
2024-11-10,17,4,149.86666666666667,13.321481481481483
2024-11-10,19,1,149.86666666666667,3.3303703703703706
2024-11-10,20,3,149.86666666666667,9.991111111111111
2024-11-11,9,2,149.86666666666667,4.683333333333334
2024-11-11,10,10,149.86666666666667,23.416666666666668
2024-11-11,11,8,149.86666666666667,18.733333333333334
2024-11-11,12,9,149.86666666666667,21.075000000000003
2024-11-11,13,2,149.86666666666667,4.683333333333334
2024-11-11,14,6,149.86666666666667,14.05
2024-11-11,15,6,149.86666666666667,14.05
2024-11-11,16,6,149.86666666666667,14.05
2024-11-11,17,8,149.86666666666667,18.733333333333334
2024-11-11,18,1,149.86666666666667,2.341666666666667
2024-11-11,19,2,149.86666666666667,4.683333333333334
2024-11-11,20,4,149.86666666666667,9.366666666666667
2024-11-12,8,1,149.86666666666667,4.683333333333334
2024-11-12,9,4,149.86666666666667,18.733333333333334
2024-11-12,10,11,149.86666666666667,51.516666666666666
2024-11-12,11,2,149.86666666666667,9.366666666666667
2024-11-12,12,1,149.86666666666667,4.683333333333334
2024-11-12,13,2,149.86666666666667,9.366666666666667
2024-11-12,15,2,149.86666666666667,9.366666666666667
2024-11-12,16,2,149.86666666666667,9.366666666666667
2024-11-12,17,5,149.86666666666667,23.416666666666668
2024-11-12,18,1,149.86666666666667,4.683333333333334
2024-11-12,19,1,149.86666666666667,4.683333333333334
2024-11-13,8,2,149.86666666666667,6.377304964539007
2024-11-13,9,8,149.86666666666667,25.50921985815603
2024-11-13,10,10,149.86666666666667,31.886524822695037
2024-11-13,11,8,149.86666666666667,25.50921985815603
2024-11-13,14,6,149.86666666666667,19.131914893617022
2024-11-13,15,7,149.86666666666667,22.320567375886526
2024-11-13,16,3,149.86666666666667,9.565957446808511
2024-11-13,17,1,149.86666666666667,3.1886524822695037
2024-11-13,18,1,149.86666666666667,3.1886524822695037
2024-11-13,22,1,149.86666666666667,3.1886524822695037
2024-11-14,10,1,149.86666666666667,3.4852713178294574
2024-11-14,11,5,149.86666666666667,17.426356589147286
2024-11-14,12,5,149.86666666666667,17.426356589147286
2024-11-14,13,9,149.86666666666667,31.36744186046512
2024-11-14,14,6,149.86666666666667,20.911627906976744
2024-11-14,15,4,149.86666666666667,13.94108527131783
2024-11-14,16,4,149.86666666666667,13.94108527131783
2024-11-14,17,1,149.86666666666667,3.4852713178294574
2024-11-14,18,7,149.86666666666667,24.396899224806205
2024-11-14,19,1,149.86666666666667,3.4852713178294574
2024-11-15,6,2,149.86666666666667,4.834408602150538
2024-11-15,8,7,149.86666666666667,16.920430107526883
2024-11-15,9,4,149.86666666666667,9.668817204301076
2024-11-15,10,10,149.86666666666667,24.172043010752688
2024-11-15,11,6,149.86666666666667,14.503225806451614
2024-11-15,13,1,149.86666666666667,2.417204301075269
2024-11-15,14,2,149.86666666666667,4.834408602150538
2024-11-15,15,6,149.86666666666667,14.503225806451614
2024-11-15,16,9,149.86666666666667,21.754838709677422
2024-11-15,17,7,149.86666666666667,16.920430107526883
2024-11-15,18,1,149.86666666666667,2.417204301075269
2024-11-15,22,4,149.86666666666667,9.668817204301076
2024-11-15,23,3,149.86666666666667,7.251612903225807
2024-11-16,6,1,149.86666666666667,2.9973333333333336
2024-11-16,8,2,149.86666666666667,5.994666666666667
2024-11-16,9,3,149.86666666666667,8.992
2024-11-16,10,5,149.86666666666667,14.986666666666668
2024-11-16,11,3,149.86666666666667,8.992
2024-11-16,13,8,149.86666666666667,23.97866666666667
2024-11-16,14,6,149.86666666666667,17.984
2024-11-16,15,5,149.86666666666667,14.986666666666668
2024-11-16,17,4,149.86666666666667,11.989333333333335
2024-11-16,18,8,149.86666666666667,23.97866666666667
2024-11-16,19,3,149.86666666666667,8.992
2024-11-16,20,2,149.86666666666667,5.994666666666667
2024-11-17,6,1,149.86666666666667,3.1222222222222222
2024-11-17,7,2,149.86666666666667,6.2444444444444445
2024-11-17,9,3,149.86666666666667,9.366666666666667
2024-11-17,10,7,149.86666666666667,21.855555555555558
2024-11-17,11,7,149.86666666666667,21.855555555555558
2024-11-17,12,3,149.86666666666667,9.366666666666667
2024-11-17,13,1,149.86666666666667,3.1222222222222222
2024-11-17,14,7,149.86666666666667,21.855555555555558
2024-11-17,15,7,149.86666666666667,21.855555555555558
2024-11-17,16,6,149.86666666666667,18.733333333333334
2024-11-17,18,2,149.86666666666667,6.2444444444444445
2024-11-17,23,2,149.86666666666667,6.2444444444444445
2024-11-18,9,2,149.86666666666667,9.366666666666667
2024-11-18,10,4,149.86666666666667,18.733333333333334
2024-11-18,11,2,149.86666666666667,9.366666666666667
2024-11-18,12,4,149.86666666666667,18.733333333333334
2024-11-18,13,1,149.86666666666667,4.683333333333334
2024-11-18,14,3,149.86666666666667,14.05
2024-11-18,15,2,149.86666666666667,9.366666666666667
2024-11-18,16,3,149.86666666666667,14.05
2024-11-18,17,4,149.86666666666667,18.733333333333334
2024-11-18,18,6,149.86666666666667,28.1
2024-11-18,22,1,149.86666666666667,4.683333333333334
2024-11-19,9,6,149.86666666666667,40.872727272727275
2024-11-19,10,7,149.86666666666667,47.68484848484849
2024-11-19,11,3,149.86666666666667,20.436363636363637
2024-11-19,15,2,149.86666666666667,13.624242424242425
2024-11-19,16,4,149.86666666666667,27.24848484848485
2024-11-20,8,3,149.86666666666667,12.151351351351353
2024-11-20,9,4,149.86666666666667,16.201801801801803
2024-11-20,10,2,149.86666666666667,8.100900900900902
2024-11-20,11,2,149.86666666666667,8.100900900900902
2024-11-20,12,2,149.86666666666667,8.100900900900902
2024-11-20,13,2,149.86666666666667,8.100900900900902
2024-11-20,14,2,149.86666666666667,8.100900900900902
2024-11-20,15,6,149.86666666666667,24.302702702702707
2024-11-20,16,9,149.86666666666667,36.454054054054055
2024-11-20,17,1,149.86666666666667,4.050450450450451
2024-11-20,19,3,149.86666666666667,12.151351351351353
2024-11-20,20,1,149.86666666666667,4.050450450450451
2024-11-21,8,1,149.86666666666667,4.407843137254902
2024-11-21,10,2,149.86666666666667,8.815686274509805
2024-11-21,11,4,149.86666666666667,17.63137254901961
2024-11-21,12,3,149.86666666666667,13.223529411764707
2024-11-21,14,1,149.86666666666667,4.407843137254902
2024-11-21,15,7,149.86666666666667,30.854901960784314
2024-11-21,17,4,149.86666666666667,17.63137254901961
2024-11-21,18,7,149.86666666666667,30.854901960784314
2024-11-21,19,2,149.86666666666667,8.815686274509805
2024-11-21,21,1,149.86666666666667,4.407843137254902
2024-11-21,22,2,149.86666666666667,8.815686274509805
2024-11-22,8,3,149.86666666666667,13.223529411764707
2024-11-22,10,5,149.86666666666667,22.039215686274513
2024-11-22,12,1,149.86666666666667,4.407843137254902
2024-11-22,13,3,149.86666666666667,13.223529411764707
2024-11-22,14,1,149.86666666666667,4.407843137254902
2024-11-22,15,3,149.86666666666667,13.223529411764707
2024-11-22,16,1,149.86666666666667,4.407843137254902
2024-11-22,17,7,149.86666666666667,30.854901960784314
2024-11-22,18,5,149.86666666666667,22.039215686274513
2024-11-22,19,5,149.86666666666667,22.039215686274513
2024-11-23,6,2,149.86666666666667,7.136507936507937
2024-11-23,8,2,149.86666666666667,7.136507936507937
2024-11-23,9,6,149.86666666666667,21.409523809523808
2024-11-23,10,2,149.86666666666667,7.136507936507937
2024-11-23,11,3,149.86666666666667,10.704761904761904
2024-11-23,12,4,149.86666666666667,14.273015873015874
2024-11-23,13,9,149.86666666666667,32.114285714285714
2024-11-23,15,7,149.86666666666667,24.977777777777778
2024-11-23,16,3,149.86666666666667,10.704761904761904
2024-11-23,17,1,149.86666666666667,3.5682539682539685
2024-11-23,18,2,149.86666666666667,7.136507936507937
2024-11-23,19,1,149.86666666666667,3.5682539682539685
2024-11-24,8,1,149.86666666666667,3.2579710144927536
2024-11-24,9,4,149.86666666666667,13.031884057971014
2024-11-24,10,10,149.86666666666667,32.57971014492754
2024-11-24,11,8,149.86666666666667,26.06376811594203
2024-11-24,12,3,149.86666666666667,9.773913043478261
2024-11-24,13,7,149.86666666666667,22.80579710144928
2024-11-24,14,2,149.86666666666667,6.515942028985507
2024-11-24,15,3,149.86666666666667,9.773913043478261
2024-11-24,16,3,149.86666666666667,9.773913043478261
2024-11-24,17,5,149.86666666666667,16.28985507246377
2024-11-25,7,3,149.86666666666667,12.488888888888889
2024-11-25,9,2,149.86666666666667,8.325925925925926
2024-11-25,10,5,149.86666666666667,20.814814814814817
2024-11-25,11,9,149.86666666666667,37.46666666666667
